Tranc_YearMonth,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,storey_midpoint,address,Tranc_Year,Tranc_Month,flat_type_model
2017-07,BUKIT BATOK,3 ROOM,131,BT BATOK WEST AVE 6,10 TO 12,73.0,Model A,1984,300000.0,11,"131, BT BATOK WEST AVE 6",2017,7,3 ROOM Model A
2017-07,BUKIT BATOK,3 ROOM,164,BT BATOK ST 11,07 TO 09,73.0,Model A,1984,302000.0,8,"164, BT BATOK ST 11",2017,7,3 ROOM Model A
2017-07,BUKIT BATOK,3 ROOM,340,BT BATOK ST 34,10 TO 12,73.0,Model A,1987,305000.0,11,"340, BT BATOK ST 34",2017,7,3 ROOM Model A
2017-07,BUKIT BATOK,4 ROOM,331,BT BATOK ST 33,01 TO 03,89.0,Simplified,1986,300000.0,2,"331, BT BATOK ST 33",2017,7,4 ROOM Simplified
2017-07,BUKIT BATOK,4 ROOM,419,BT BATOK WEST AVE 2,01 TO 03,83.0,Simplified,1986,312000.0,2,"419, BT BATOK WEST AVE 2",2017,7,4 ROOM Simplified
2017-07,BUKIT BATOK,4 ROOM,310,BT BATOK ST 32,01 TO 03,84.0,Simplified,1987,315000.0,2,"310, BT BATOK ST 32",2017,7,4 ROOM Simplified
2017-07,BUKIT BATOK,4 ROOM,315,BT BATOK ST 32,07 TO 09,84.0,Simplified,1986,330000.0,8,"315, BT BATOK ST 32",2017,7,4 ROOM Simplified
2017-07,BUKIT BATOK,4 ROOM,511,BT BATOK ST 52,07 TO 09,84.0,Simplified,1986,330000.0,8,"511, BT BATOK ST 52",2017,7,4 ROOM Simplified
2017-07,BUKIT BATOK,4 ROOM,136,BT BATOK WEST AVE 6,04 TO 06,93.0,New Generation,1984,350000.0,5,"136, BT BATOK WEST AVE 6",2017,7,4 ROOM New Generation
2017-07,BUKIT BATOK,4 ROOM,262,BT BATOK EAST AVE 4,04 TO 06,93.0,New Generation,1985,360000.0,5,"262, BT BATOK EAST AVE 4",2017,7,4 ROOM New Generation
2017-07,BUKIT BATOK,4 ROOM,112,BT BATOK WEST AVE 6,04 TO 06,106.0,Model A,1984,368000.0,5,"112, BT BATOK WEST AVE 6",2017,7,4 ROOM Model A
2017-07,BUKIT BATOK,4 ROOM,239,BT BATOK EAST AVE 5,01 TO 03,93.0,New Generation,1985,372000.0,2,"239, BT BATOK EAST AVE 5",2017,7,4 ROOM New Generation
2017-07,BUKIT BATOK,4 ROOM,163,BT BATOK ST 11,13 TO 15,105.0,Model A,1985,400000.0,14,"163, BT BATOK ST 11",2017,7,4 ROOM Model A
2017-07,BUKIT BATOK,4 ROOM,164,BT BATOK ST 11,04 TO 06,105.0,Model A,1984,400000.0,5,"164, BT BATOK ST 11",2017,7,4 ROOM Model A
2017-07,BUKIT BATOK,4 ROOM,212,BT BATOK ST 21,04 TO 06,93.0,New Generation,1985,405000.0,5,"212, BT BATOK ST 21",2017,7,4 ROOM New Generation
2017-07,BUKIT BATOK,4 ROOM,291A,BT BATOK ST 24,13 TO 15,100.0,Model A,1997,405000.0,14,"291A, BT BATOK ST 24",2017,7,4 ROOM Model A
2017-07,BUKIT BATOK,4 ROOM,393,BT BATOK WEST AVE 5,04 TO 06,92.0,Model A,2004,412000.0,5,"393, BT BATOK WEST AVE 5",2017,7,4 ROOM Model A
2017-07,BUKIT BATOK,4 ROOM,266,BT BATOK EAST AVE 4,10 TO 12,104.0,Model A,1985,420000.0,11,"266, BT BATOK EAST AVE 4",2017,7,4 ROOM Model A
2017-07,BUKIT BATOK,4 ROOM,393,BT BATOK WEST AVE 5,13 TO 15,92.0,Model A,2004,425000.0,14,"393, BT BATOK WEST AVE 5",2017,7,4 ROOM Model A
2017-07,BUKIT BATOK,4 ROOM,291C,BT BATOK ST 24,07 TO 09,102.0,Model A,1998,430000.0,8,"291C, BT BATOK ST 24",2017,7,4 ROOM Model A
2017-07,BUKIT BATOK,4 ROOM,290E,BT BATOK ST 24,07 TO 09,103.0,Model A,1997,440000.0,8,"290E, BT BATOK ST 24",2017,7,4 ROOM Model A
2017-07,BUKIT BATOK,4 ROOM,290F,BT BATOK ST 24,16 TO 18,103.0,Model A,1997,440000.0,17,"290F, BT BATOK ST 24",2017,7,4 ROOM Model A
2017-07,BUKIT BATOK,4 ROOM,289G,BT BATOK ST 25,04 TO 06,102.0,Model A,1998,450000.0,5,"289G, BT BATOK ST 25",2017,7,4 ROOM Model A
2017-07,BUKIT BATOK,4 ROOM,395,BT BATOK WEST AVE 5,19 TO 21,92.0,Model A,2004,460000.0,20,"395, BT BATOK WEST AVE 5",2017,7,4 ROOM Model A
2017-07,BUKIT BATOK,4 ROOM,384,BT BATOK WEST AVE 5,10 TO 12,92.0,Model A,2005,465000.0,11,"384, BT BATOK WEST AVE 5",2017,7,4 ROOM Model A
2017-07,BUKIT BATOK,4 ROOM,621,BT BATOK CTRL,25 TO 27,90.0,Model A,2003,570000.0,26,"621, BT BATOK CTRL",2017,7,4 ROOM Model A
2017-07,BUKIT BATOK,5 ROOM,387,BT BATOK WEST AVE 5,01 TO 03,118.0,Improved,2004,479000.0,2,"387, BT BATOK WEST AVE 5",2017,7,5 ROOM Improved
2017-07,BUKIT BATOK,5 ROOM,392,BT BATOK WEST AVE 5,01 TO 03,118.0,Improved,2004,485000.0,2,"392, BT BATOK WEST AVE 5",2017,7,5 ROOM Improved
2017-07,BUKIT BATOK,5 ROOM,290G,BT BATOK ST 24,10 TO 12,121.0,Improved,1998,505000.0,11,"290G, BT BATOK ST 24",2017,7,5 ROOM Improved
2017-07,BUKIT BATOK,5 ROOM,388,BT BATOK WEST AVE 5,07 TO 09,118.0,Improved,2005,550000.0,8,"388, BT BATOK WEST AVE 5",2017,7,5 ROOM Improved
2017-07,BUKIT BATOK,5 ROOM,117,BT BATOK WEST AVE 6,16 TO 18,132.0,Model A,1985,582000.0,17,"117, BT BATOK WEST AVE 6",2017,7,5 ROOM Model A
2017-07,BUKIT BATOK,5 ROOM,102,BT BATOK WEST AVE 6,10 TO 12,150.0,Model A,1985,640000.0,11,"102, BT BATOK WEST AVE 6",2017,7,5 ROOM Model A
2017-07,BUKIT BATOK,5 ROOM,201,BT BATOK ST 21,22 TO 24,149.0,Model A,1985,668000.0,23,"201, BT BATOK ST 21",2017,7,5 ROOM Model A
2017-07,BUKIT BATOK,5 ROOM,622,BT BATOK CTRL,25 TO 27,113.0,Improved,2003,738888.0,26,"622, BT BATOK CTRL",2017,7,5 ROOM Improved
2017-07,BUKIT BATOK,EXECUTIVE,512,BT BATOK ST 52,01 TO 03,147.0,Maisonette,1987,528000.0,2,"512, BT BATOK ST 52",2017,7,EXECUTIVE Maisonette
2017-07,BUKIT BATOK,EXECUTIVE,366,BT BATOK ST 31,04 TO 06,148.0,Apartment,1986,605000.0,5,"366, BT BATOK ST 31",2017,7,EXECUTIVE Apartment
2017-07,BUKIT BATOK,EXECUTIVE,221,BT BATOK EAST AVE 3,13 TO 15,146.0,Apartment,1985,630000.0,14,"221, BT BATOK EAST AVE 3",2017,7,EXECUTIVE Apartment
2017-07,BUKIT BATOK,EXECUTIVE,221,BT BATOK EAST AVE 3,04 TO 06,141.0,Apartment,1985,648000.0,5,"221, BT BATOK EAST AVE 3",2017,7,EXECUTIVE Apartment
2017-07,BUKIT BATOK,EXECUTIVE,122,BT BATOK CTRL,04 TO 06,145.0,Apartment,1985,678000.0,5,"122, BT BATOK CTRL",2017,7,EXECUTIVE Apartment
2017-07,BUKIT BATOK,EXECUTIVE,299,BT BATOK ST 22,16 TO 18,139.0,Apartment,1997,720000.0,17,"299, BT BATOK ST 22",2017,7,EXECUTIVE Apartment
2017-07,BUKIT MERAH,1 ROOM,7,TELOK BLANGAH CRES,04 TO 06,31.0,Improved,1975,175000.0,5,"7, TELOK BLANGAH CRES",2017,7,1 ROOM Improved
2017-07,BUKIT MERAH,1 ROOM,7,TELOK BLANGAH CRES,10 TO 12,31.0,Improved,1975,203000.0,11,"7, TELOK BLANGAH CRES",2017,7,1 ROOM Improved
2017-07,BUKIT MERAH,2 ROOM,36,BEO CRES,07 TO 09,51.0,Standard,1971,240000.0,8,"36, BEO CRES",2017,7,2 ROOM Standard
2017-07,BUKIT MERAH,2 ROOM,45,TELOK BLANGAH DR,10 TO 12,45.0,Improved,1976,244800.0,11,"45, TELOK BLANGAH DR",2017,7,2 ROOM Improved
2017-07,BUKIT MERAH,2 ROOM,50,HAVELOCK RD,10 TO 12,43.0,Standard,1973,265000.0,11,"50, HAVELOCK RD",2017,7,2 ROOM Standard
2017-07,BUKIT MERAH,2 ROOM,20,JLN KLINIK,07 TO 09,48.0,Standard,1971,279000.0,8,"20, JLN KLINIK",2017,7,2 ROOM Standard
2017-07,BUKIT MERAH,3 ROOM,33,TELOK BLANGAH WAY,07 TO 09,59.0,Improved,1976,265000.0,8,"33, TELOK BLANGAH WAY",2017,7,3 ROOM Improved
2017-07,BUKIT MERAH,3 ROOM,116,BT MERAH VIEW,01 TO 03,59.0,Improved,1974,270000.0,2,"116, BT MERAH VIEW",2017,7,3 ROOM Improved
2017-07,BUKIT MERAH,3 ROOM,33,TELOK BLANGAH WAY,10 TO 12,59.0,Improved,1976,285000.0,11,"33, TELOK BLANGAH WAY",2017,7,3 ROOM Improved
2017-07,BUKIT MERAH,3 ROOM,22,TELOK BLANGAH CRES,10 TO 12,59.0,Improved,1975,295000.0,11,"22, TELOK BLANGAH CRES",2017,7,3 ROOM Improved
2017-07,BUKIT MERAH,3 ROOM,30,TELOK BLANGAH RISE,10 TO 12,59.0,Improved,1976,306000.0,11,"30, TELOK BLANGAH RISE",2017,7,3 ROOM Improved
2017-07,BUKIT MERAH,3 ROOM,130,BT MERAH VIEW,01 TO 03,65.0,Improved,1973,308000.0,2,"130, BT MERAH VIEW",2017,7,3 ROOM Improved
2017-07,BUKIT MERAH,3 ROOM,16,TAMAN HO SWEE,04 TO 06,54.0,Standard,1970,310000.0,5,"16, TAMAN HO SWEE",2017,7,3 ROOM Standard
2017-07,BUKIT MERAH,3 ROOM,77,TELOK BLANGAH DR,07 TO 09,67.0,New Generation,1978,320000.0,8,"77, TELOK BLANGAH DR",2017,7,3 ROOM New Generation
2017-07,BUKIT MERAH,3 ROOM,107,BT PURMEI RD,04 TO 06,67.0,New Generation,1983,327888.0,5,"107, BT PURMEI RD",2017,7,3 ROOM New Generation
2017-07,BUKIT MERAH,3 ROOM,26,JLN KLINIK,01 TO 03,60.0,Standard,1969,328000.0,2,"26, JLN KLINIK",2017,7,3 ROOM Standard
2017-07,BUKIT MERAH,3 ROOM,107,BT PURMEI RD,10 TO 12,67.0,New Generation,1983,330000.0,11,"107, BT PURMEI RD",2017,7,3 ROOM New Generation
2017-07,BUKIT MERAH,3 ROOM,145,JLN BT MERAH,04 TO 06,67.0,New Generation,1981,337000.0,5,"145, JLN BT MERAH",2017,7,3 ROOM New Generation
2017-07,BUKIT MERAH,3 ROOM,1,JLN BT MERAH,13 TO 15,64.0,Improved,1983,338000.0,14,"1, JLN BT MERAH",2017,7,3 ROOM Improved
2017-07,BUKIT MERAH,3 ROOM,16,TAMAN HO SWEE,01 TO 03,54.0,Standard,1970,346000.0,2,"16, TAMAN HO SWEE",2017,7,3 ROOM Standard
2017-07,BUKIT MERAH,3 ROOM,141,JLN BT MERAH,07 TO 09,67.0,New Generation,1979,348000.0,8,"141, JLN BT MERAH",2017,7,3 ROOM New Generation
2017-07,BUKIT MERAH,3 ROOM,5,TELOK BLANGAH CRES,07 TO 09,66.0,Improved,1983,350000.0,8,"5, TELOK BLANGAH CRES",2017,7,3 ROOM Improved
2017-07,BUKIT MERAH,3 ROOM,22,TELOK BLANGAH CRES,10 TO 12,70.0,Improved,1975,350000.0,11,"22, TELOK BLANGAH CRES",2017,7,3 ROOM Improved
2017-07,BUKIT MERAH,3 ROOM,44,TELOK BLANGAH DR,01 TO 03,76.0,Improved,1976,350000.0,2,"44, TELOK BLANGAH DR",2017,7,3 ROOM Improved
2017-07,BUKIT MERAH,3 ROOM,15,TELOK BLANGAH CRES,04 TO 06,76.0,Improved,1975,353000.0,5,"15, TELOK BLANGAH CRES",2017,7,3 ROOM Improved
2017-07,BUKIT MERAH,3 ROOM,75,TELOK BLANGAH DR,07 TO 09,67.0,New Generation,1978,353888.0,8,"75, TELOK BLANGAH DR",2017,7,3 ROOM New Generation
2017-07,BUKIT MERAH,3 ROOM,40,BEO CRES,04 TO 06,59.0,Standard,1971,355000.0,5,"40, BEO CRES",2017,7,3 ROOM Standard
2017-07,BUKIT MERAH,3 ROOM,6,TELOK BLANGAH CRES,07 TO 09,76.0,Improved,1975,360000.0,8,"6, TELOK BLANGAH CRES",2017,7,3 ROOM Improved
2017-07,BUKIT MERAH,3 ROOM,128,BT MERAH VIEW,10 TO 12,65.0,Improved,1973,360000.0,11,"128, BT MERAH VIEW",2017,7,3 ROOM Improved
2017-07,BUKIT MERAH,3 ROOM,149,SILAT AVE,04 TO 06,67.0,New Generation,1982,380000.0,5,"149, SILAT AVE",2017,7,3 ROOM New Generation
2017-07,BUKIT MERAH,3 ROOM,44,TELOK BLANGAH DR,04 TO 06,76.0,Improved,1976,392000.0,5,"44, TELOK BLANGAH DR",2017,7,3 ROOM Improved
2017-07,BUKIT MERAH,3 ROOM,26C,JLN MEMBINA,13 TO 15,60.0,Model A,2009,430000.0,14,"26C, JLN MEMBINA",2017,7,3 ROOM Model A
2017-07,BUKIT MERAH,3 ROOM,1,EVERTON PK,04 TO 06,72.0,New Generation,1980,440000.0,5,"1, EVERTON PK",2017,7,3 ROOM New Generation
2017-07,BUKIT MERAH,3 ROOM,78,INDUS RD,13 TO 15,76.0,Improved,1982,448000.0,14,"78, INDUS RD",2017,7,3 ROOM Improved
2017-07,BUKIT MERAH,3 ROOM,60,TELOK BLANGAH HTS,07 TO 09,81.0,New Generation,1976,454888.0,8,"60, TELOK BLANGAH HTS",2017,7,3 ROOM New Generation
2017-07,BUKIT MERAH,3 ROOM,16,CANTONMENT CL,13 TO 15,60.0,Model A,2003,500000.0,14,"16, CANTONMENT CL",2017,7,3 ROOM Model A
2017-07,BUKIT MERAH,3 ROOM,127A,KIM TIAN RD,28 TO 30,62.0,Model A,2013,515000.0,29,"127A, KIM TIAN RD",2017,7,3 ROOM Model A
2017-07,BUKIT MERAH,3 ROOM,127C,KIM TIAN RD,22 TO 24,62.0,Model A,2013,540000.0,23,"127C, KIM TIAN RD",2017,7,3 ROOM Model A
2017-07,BUKIT MERAH,3 ROOM,57,HAVELOCK RD,10 TO 12,69.0,Model A,2013,558000.0,11,"57, HAVELOCK RD",2017,7,3 ROOM Model A
2017-07,BUKIT MERAH,3 ROOM,55,HAVELOCK RD,25 TO 27,69.0,Model A,2013,590000.0,26,"55, HAVELOCK RD",2017,7,3 ROOM Model A
2017-07,BUKIT MERAH,3 ROOM,49,KIM PONG RD,01 TO 03,88.0,Standard,1973,618000.0,2,"49, KIM PONG RD",2017,7,3 ROOM Standard
2017-07,BUKIT MERAH,3 ROOM,49,KIM PONG RD,01 TO 03,88.0,Standard,1973,650000.0,2,"49, KIM PONG RD",2017,7,3 ROOM Standard
2017-07,BUKIT MERAH,4 ROOM,101,HENDERSON CRES,10 TO 12,74.0,Standard,1970,428000.0,11,"101, HENDERSON CRES",2017,7,4 ROOM Standard
2017-07,BUKIT MERAH,4 ROOM,106,HENDERSON CRES,07 TO 09,81.0,Improved,1975,475000.0,8,"106, HENDERSON CRES",2017,7,4 ROOM Improved
2017-07,BUKIT MERAH,4 ROOM,59,TELOK BLANGAH HTS,07 TO 09,91.0,New Generation,1976,480000.0,8,"59, TELOK BLANGAH HTS",2017,7,4 ROOM New Generation
2017-07,BUKIT MERAH,4 ROOM,109,JLN BT MERAH,07 TO 09,104.0,Model A,1984,534000.0,8,"109, JLN BT MERAH",2017,7,4 ROOM Model A
2017-07,BUKIT MERAH,4 ROOM,115,BT PURMEI RD,04 TO 06,103.0,Model A,1985,540000.0,5,"115, BT PURMEI RD",2017,7,4 ROOM Model A
2017-07,BUKIT MERAH,4 ROOM,47,LENGKOK BAHRU,01 TO 03,103.0,Model A,1984,540000.0,2,"47, LENGKOK BAHRU",2017,7,4 ROOM Model A
2017-07,BUKIT MERAH,4 ROOM,108,JLN BT MERAH,07 TO 09,105.0,Model A,1984,560000.0,8,"108, JLN BT MERAH",2017,7,4 ROOM Model A
2017-07,BUKIT MERAH,4 ROOM,8,JLN RUMAH TINGGI,16 TO 18,104.0,Model A,1984,575000.0,17,"8, JLN RUMAH TINGGI",2017,7,4 ROOM Model A
2017-07,BUKIT MERAH,4 ROOM,109A,DEPOT RD,22 TO 24,100.0,Model A,2006,598000.0,23,"109A, DEPOT RD",2017,7,4 ROOM Model A
2017-07,BUKIT MERAH,4 ROOM,69,REDHILL CL,01 TO 03,85.0,Model A,2001,612000.0,2,"69, REDHILL CL",2017,7,4 ROOM Model A
2017-07,BUKIT MERAH,4 ROOM,121A,KIM TIAN PL,01 TO 03,90.0,Model A,2001,645000.0,2,"121A, KIM TIAN PL",2017,7,4 ROOM Model A
2017-07,BUKIT MERAH,4 ROOM,119D,KIM TIAN RD,04 TO 06,87.0,Model A,2002,650000.0,5,"119D, KIM TIAN RD",2017,7,4 ROOM Model A
2017-07,BUKIT MERAH,4 ROOM,25B,JLN MEMBINA,01 TO 03,90.0,Model A,2009,650000.0,2,"25B, JLN MEMBINA",2017,7,4 ROOM Model A
2017-07,BUKIT MERAH,4 ROOM,19,CANTONMENT CL,04 TO 06,90.0,Model A,2002,670000.0,5,"19, CANTONMENT CL",2017,7,4 ROOM Model A
2017-07,BUKIT MERAH,4 ROOM,26C,JLN MEMBINA,04 TO 06,85.0,Model A,2009,685000.0,5,"26C, JLN MEMBINA",2017,7,4 ROOM Model A
2017-07,BUKIT MERAH,4 ROOM,68,REDHILL CL,10 TO 12,100.0,Model A,2001,700000.0,11,"68, REDHILL CL",2017,7,4 ROOM Model A
2017-07,BUKIT MERAH,4 ROOM,77A,REDHILL RD,28 TO 30,90.0,Model A,2005,735000.0,29,"77A, REDHILL RD",2017,7,4 ROOM Model A
2017-07,BUKIT MERAH,4 ROOM,8,CANTONMENT CL,04 TO 06,90.0,Model A,2002,736000.0,5,"8, CANTONMENT CL",2017,7,4 ROOM Model A
2017-07,BUKIT MERAH,4 ROOM,12,CANTONMENT CL,22 TO 24,90.0,Model A,2003,738000.0,23,"12, CANTONMENT CL",2017,7,4 ROOM Model A
2017-07,BUKIT MERAH,4 ROOM,126C,KIM TIAN RD,19 TO 21,93.0,Model A,2013,738000.0,20,"126C, KIM TIAN RD",2017,7,4 ROOM Model A
2017-07,BUKIT MERAH,4 ROOM,80A,TELOK BLANGAH ST 31,07 TO 09,95.0,Premium Apartment,2013,745000.0,8,"80A, TELOK BLANGAH ST 31",2017,7,4 ROOM Premium Apartment
2017-07,BUKIT MERAH,4 ROOM,55,HAVELOCK RD,13 TO 15,89.0,Model A,2013,752000.0,14,"55, HAVELOCK RD",2017,7,4 ROOM Model A
2017-07,BUKIT MERAH,4 ROOM,120A,KIM TIAN PL,19 TO 21,100.0,Model A,2001,758000.0,20,"120A, KIM TIAN PL",2017,7,4 ROOM Model A
2017-07,BUKIT MERAH,4 ROOM,80A,TELOK BLANGAH ST 31,22 TO 24,95.0,Premium Apartment,2013,760000.0,23,"80A, TELOK BLANGAH ST 31",2017,7,4 ROOM Premium Apartment
2017-07,BUKIT MERAH,4 ROOM,20,JLN MEMBINA,25 TO 27,90.0,Model A,2003,785000.0,26,"20, JLN MEMBINA",2017,7,4 ROOM Model A
2017-07,BUKIT MERAH,4 ROOM,126C,KIM TIAN RD,34 TO 36,88.0,Model A,2013,803888.0,35,"126C, KIM TIAN RD",2017,7,4 ROOM Model A
2017-07,BUKIT MERAH,4 ROOM,8A,BOON TIONG RD,16 TO 18,100.0,Model A,2005,805000.0,17,"8A, BOON TIONG RD",2017,7,4 ROOM Model A
2017-07,BUKIT MERAH,4 ROOM,55,HAVELOCK RD,28 TO 30,94.0,Model A,2013,805000.0,29,"55, HAVELOCK RD",2017,7,4 ROOM Model A
2017-07,BUKIT MERAH,4 ROOM,80A,TELOK BLANGAH ST 31,25 TO 27,95.0,Premium Apartment,2013,820000.0,26,"80A, TELOK BLANGAH ST 31",2017,7,4 ROOM Premium Apartment
2017-07,BUKIT MERAH,4 ROOM,80A,TELOK BLANGAH ST 31,34 TO 36,95.0,Premium Apartment,2013,860000.0,35,"80A, TELOK BLANGAH ST 31",2017,7,4 ROOM Premium Apartment
2017-07,BUKIT MERAH,5 ROOM,113,DEPOT RD,19 TO 21,114.0,Standard,1976,620000.0,20,"113, DEPOT RD",2017,7,5 ROOM Standard
2017-07,BUKIT MERAH,5 ROOM,106A,DEPOT RD,07 TO 09,115.0,Improved,2000,640000.0,8,"106A, DEPOT RD",2017,7,5 ROOM Improved
2017-07,BUKIT MERAH,5 ROOM,26,TELOK BLANGAH CRES,07 TO 09,117.0,Standard,1975,643000.0,8,"26, TELOK BLANGAH CRES",2017,7,5 ROOM Standard
2017-07,BUKIT MERAH,5 ROOM,112A,DEPOT RD,13 TO 15,115.0,Improved,2006,645000.0,14,"112A, DEPOT RD",2017,7,5 ROOM Improved
2017-07,BUKIT MERAH,5 ROOM,26,TELOK BLANGAH CRES,10 TO 12,117.0,Standard,1975,648888.0,11,"26, TELOK BLANGAH CRES",2017,7,5 ROOM Standard
2017-07,BUKIT MERAH,5 ROOM,67,TELOK BLANGAH DR,01 TO 03,118.0,Standard,1978,660000.0,2,"67, TELOK BLANGAH DR",2017,7,5 ROOM Standard
2017-07,BUKIT MERAH,5 ROOM,106,SPOTTISWOODE PK RD,13 TO 15,122.0,Standard,1979,685000.0,14,"106, SPOTTISWOODE PK RD",2017,7,5 ROOM Standard
2017-07,BUKIT MERAH,5 ROOM,8,JLN RUMAH TINGGI,01 TO 03,136.0,Model A,1984,710000.0,2,"8, JLN RUMAH TINGGI",2017,7,5 ROOM Model A
2017-07,BUKIT MERAH,5 ROOM,110,SPOTTISWOODE PK RD,10 TO 12,121.0,Standard,1979,710000.0,11,"110, SPOTTISWOODE PK RD",2017,7,5 ROOM Standard
2017-07,BUKIT MERAH,5 ROOM,84,TELOK BLANGAH HTS,10 TO 12,118.0,Improved,1997,717000.0,11,"84, TELOK BLANGAH HTS",2017,7,5 ROOM Improved
2017-07,BUKIT MERAH,5 ROOM,122,KIM TIAN RD,01 TO 03,126.0,Improved,1995,752000.0,2,"122, KIM TIAN RD",2017,7,5 ROOM Improved
2017-07,BUKIT MERAH,5 ROOM,4B,BOON TIONG RD,04 TO 06,115.0,Improved,2005,840000.0,5,"4B, BOON TIONG RD",2017,7,5 ROOM Improved
2017-07,BUKIT MERAH,5 ROOM,25A,JLN MEMBINA,04 TO 06,110.0,Improved,2008,848000.0,5,"25A, JLN MEMBINA",2017,7,5 ROOM Improved
2017-07,BUKIT MERAH,5 ROOM,73A,REDHILL RD,19 TO 21,115.0,Improved,2005,853000.0,20,"73A, REDHILL RD",2017,7,5 ROOM Improved
2017-07,BUKIT MERAH,5 ROOM,63A,LENGKOK BAHRU,25 TO 27,120.0,Improved,2001,870000.0,26,"63A, LENGKOK BAHRU",2017,7,5 ROOM Improved
2017-07,BUKIT MERAH,5 ROOM,4A,BOON TIONG RD,10 TO 12,115.0,Improved,2005,950000.0,11,"4A, BOON TIONG RD",2017,7,5 ROOM Improved
2017-07,BUKIT PANJANG,3 ROOM,216,PETIR RD,04 TO 06,73.0,Model A,1989,253888.0,5,"216, PETIR RD",2017,7,3 ROOM Model A
2017-07,BUKIT PANJANG,3 ROOM,105,GANGSA RD,04 TO 06,64.0,Simplified,1987,272500.0,5,"105, GANGSA RD",2017,7,3 ROOM Simplified
2017-07,BUKIT PANJANG,3 ROOM,206,PETIR RD,04 TO 06,73.0,Model A,1989,280000.0,5,"206, PETIR RD",2017,7,3 ROOM Model A
2017-07,BUKIT PANJANG,3 ROOM,458,SEGAR RD,07 TO 09,68.0,Premium Apartment,2012,300000.0,8,"458, SEGAR RD",2017,7,3 ROOM Premium Apartment
2017-07,BUKIT PANJANG,3 ROOM,105,GANGSA RD,01 TO 03,70.0,Simplified,1987,342000.0,2,"105, GANGSA RD",2017,7,3 ROOM Simplified
2017-07,BUKIT PANJANG,4 ROOM,431,BT PANJANG RING RD,10 TO 12,84.0,Simplified,1988,300000.0,11,"431, BT PANJANG RING RD",2017,7,4 ROOM Simplified
2017-07,BUKIT PANJANG,4 ROOM,435,BT PANJANG RING RD,04 TO 06,84.0,Simplified,1988,300000.0,5,"435, BT PANJANG RING RD",2017,7,4 ROOM Simplified
2017-07,BUKIT PANJANG,4 ROOM,435,BT PANJANG RING RD,01 TO 03,84.0,Simplified,1988,310000.0,2,"435, BT PANJANG RING RD",2017,7,4 ROOM Simplified
2017-07,BUKIT PANJANG,4 ROOM,112,PENDING RD,01 TO 03,84.0,Simplified,1988,310000.0,2,"112, PENDING RD",2017,7,4 ROOM Simplified
2017-07,BUKIT PANJANG,4 ROOM,524,JELAPANG RD,04 TO 06,104.0,Model A,1998,315000.0,5,"524, JELAPANG RD",2017,7,4 ROOM Model A
2017-07,BUKIT PANJANG,4 ROOM,416,SAUJANA RD,04 TO 06,84.0,Simplified,1988,315000.0,5,"416, SAUJANA RD",2017,7,4 ROOM Simplified
2017-07,BUKIT PANJANG,4 ROOM,217,PETIR RD,04 TO 06,84.0,Simplified,1987,318000.0,5,"217, PETIR RD",2017,7,4 ROOM Simplified
2017-07,BUKIT PANJANG,4 ROOM,274,BANGKIT RD,01 TO 03,104.0,Model A,1987,330000.0,2,"274, BANGKIT RD",2017,7,4 ROOM Model A
2017-07,BUKIT PANJANG,4 ROOM,273,BANGKIT RD,01 TO 03,108.0,Model A,1988,338000.0,2,"273, BANGKIT RD",2017,7,4 ROOM Model A
2017-07,BUKIT PANJANG,4 ROOM,520,JELAPANG RD,01 TO 03,102.0,Model A,1998,338000.0,2,"520, JELAPANG RD",2017,7,4 ROOM Model A
2017-07,BUKIT PANJANG,4 ROOM,441,FAJAR RD,04 TO 06,104.0,Model A,1989,340000.0,5,"441, FAJAR RD",2017,7,4 ROOM Model A
2017-07,BUKIT PANJANG,4 ROOM,249,BANGKIT RD,10 TO 12,103.0,Model A,1989,340000.0,11,"249, BANGKIT RD",2017,7,4 ROOM Model A
2017-07,BUKIT PANJANG,4 ROOM,623,SENJA RD,07 TO 09,90.0,Model A,2001,340000.0,8,"623, SENJA RD",2017,7,4 ROOM Model A
2017-07,BUKIT PANJANG,4 ROOM,238,BT PANJANG RING RD,10 TO 12,104.0,Model A,1988,346000.0,11,"238, BT PANJANG RING RD",2017,7,4 ROOM Model A
2017-07,BUKIT PANJANG,4 ROOM,505,JELAPANG RD,10 TO 12,100.0,Model A,1998,351688.0,11,"505, JELAPANG RD",2017,7,4 ROOM Model A
2017-07,BUKIT PANJANG,4 ROOM,615,BT PANJANG RING RD,13 TO 15,90.0,Model A,2002,357000.0,14,"615, BT PANJANG RING RD",2017,7,4 ROOM Model A
2017-07,BUKIT PANJANG,4 ROOM,450,BT PANJANG RING RD,07 TO 09,101.0,Model A,1997,360000.0,8,"450, BT PANJANG RING RD",2017,7,4 ROOM Model A
2017-07,BUKIT PANJANG,4 ROOM,508,JELAPANG RD,04 TO 06,92.0,Model A2,1998,360888.0,5,"508, JELAPANG RD",2017,7,4 ROOM Model A2
2017-07,BUKIT PANJANG,4 ROOM,458,SEGAR RD,01 TO 03,93.0,Premium Apartment,2012,375000.0,2,"458, SEGAR RD",2017,7,4 ROOM Premium Apartment
