Tranc_YearMonth,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,storey_midpoint,address,Tranc_Year,Tranc_Month,flat_type_model
2018-08,SENGKANG,4 ROOM,104,RIVERVALE WALK,07 TO 09,100.0,Model A,1999,375000.0,8,"104, RIVERVALE WALK",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,178A,RIVERVALE CRES,07 TO 09,93.0,Model A,2015,378000.0,8,"178A, RIVERVALE CRES",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,178B,RIVERVALE CRES,10 TO 12,93.0,Model A,2015,380000.0,11,"178B, RIVERVALE CRES",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,178B,RIVERVALE CRES,10 TO 12,93.0,Model A,2015,380000.0,11,"178B, RIVERVALE CRES",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,178D,RIVERVALE CRES,13 TO 15,93.0,Model A,2015,380000.0,14,"178D, RIVERVALE CRES",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,180C,RIVERVALE CRES,07 TO 09,93.0,Model A,2015,385000.0,8,"180C, RIVERVALE CRES",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,309A,ANCHORVALE RD,16 TO 18,95.0,Premium Apartment,2002,388000.0,17,"309A, ANCHORVALE RD",2018,8,4 ROOM Premium Apartment
2018-08,SENGKANG,4 ROOM,156,RIVERVALE CRES,13 TO 15,90.0,Model A,2005,388000.0,14,"156, RIVERVALE CRES",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,403D,FERNVALE LANE,10 TO 12,92.0,Premium Apartment,2004,390000.0,11,"403D, FERNVALE LANE",2018,8,4 ROOM Premium Apartment
2018-08,SENGKANG,4 ROOM,313B,ANCHORVALE RD,07 TO 09,92.0,Premium Apartment,2003,390008.0,8,"313B, ANCHORVALE RD",2018,8,4 ROOM Premium Apartment
2018-08,SENGKANG,4 ROOM,180C,RIVERVALE CRES,13 TO 15,93.0,Model A,2015,393000.0,14,"180C, RIVERVALE CRES",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,434B,FERNVALE RD,07 TO 09,94.0,Premium Apartment,2013,395000.0,8,"434B, FERNVALE RD",2018,8,4 ROOM Premium Apartment
2018-08,SENGKANG,4 ROOM,443B,FERNVALE RD,10 TO 12,94.0,Model A,2012,398000.0,11,"443B, FERNVALE RD",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,430D,FERNVALE LINK,04 TO 06,92.0,Model A,2015,400000.0,5,"430D, FERNVALE LINK",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,232,COMPASSVALE WALK,07 TO 09,101.0,Model A,1999,400000.0,8,"232, COMPASSVALE WALK",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,433A,SENGKANG WEST WAY,04 TO 06,93.0,Model A,2014,407000.0,5,"433A, SENGKANG WEST WAY",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,232,COMPASSVALE WALK,07 TO 09,101.0,Model A,1999,408000.0,8,"232, COMPASSVALE WALK",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,213B,COMPASSVALE LANE,07 TO 09,98.0,Premium Apartment,2012,410000.0,8,"213B, COMPASSVALE LANE",2018,8,4 ROOM Premium Apartment
2018-08,SENGKANG,4 ROOM,430D,FERNVALE LINK,04 TO 06,92.0,Model A,2015,410000.0,5,"430D, FERNVALE LINK",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,257B,COMPASSVALE RD,07 TO 09,85.0,Model A2,2001,412000.0,8,"257B, COMPASSVALE RD",2018,8,4 ROOM Model A2
2018-08,SENGKANG,4 ROOM,436B,FERNVALE RD,13 TO 15,96.0,Model A,2010,413000.0,14,"436B, FERNVALE RD",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,441C,FERNVALE RD,16 TO 18,93.0,Model A,2012,415000.0,17,"441C, FERNVALE RD",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,104,RIVERVALE WALK,13 TO 15,104.0,Model A,1999,415000.0,14,"104, RIVERVALE WALK",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,257C,COMPASSVALE RD,07 TO 09,90.0,Model A,2001,418000.0,8,"257C, COMPASSVALE RD",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,430A,FERNVALE LINK,07 TO 09,92.0,Model A,2015,418000.0,8,"430A, FERNVALE LINK",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,432B,SENGKANG WEST WAY,10 TO 12,93.0,Model A,2014,418000.0,11,"432B, SENGKANG WEST WAY",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,264C,COMPASSVALE BOW,01 TO 03,92.0,Premium Apartment,2008,420000.0,2,"264C, COMPASSVALE BOW",2018,8,4 ROOM Premium Apartment
2018-08,SENGKANG,4 ROOM,448A,SENGKANG WEST WAY,25 TO 27,92.0,Model A,2014,423000.0,26,"448A, SENGKANG WEST WAY",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,208A,COMPASSVALE LANE,13 TO 15,92.0,Model A,2011,425000.0,14,"208A, COMPASSVALE LANE",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,430A,FERNVALE LINK,16 TO 18,92.0,Model A,2015,425000.0,17,"430A, FERNVALE LINK",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,432B,SENGKANG WEST WAY,13 TO 15,93.0,Model A,2014,425000.0,14,"432B, SENGKANG WEST WAY",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,180C,RIVERVALE CRES,16 TO 18,93.0,Model A,2015,425000.0,17,"180C, RIVERVALE CRES",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,446C,JLN KAYU,19 TO 21,93.0,Model A,2013,430000.0,20,"446C, JLN KAYU",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,433B,SENGKANG WEST WAY,07 TO 09,93.0,Model A,2014,430000.0,8,"433B, SENGKANG WEST WAY",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,450A,SENGKANG WEST WAY,13 TO 15,92.0,Model A,2014,430488.88,14,"450A, SENGKANG WEST WAY",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,210A,COMPASSVALE LANE,10 TO 12,93.0,Model A,2013,438000.0,11,"210A, COMPASSVALE LANE",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,432A,SENGKANG WEST WAY,16 TO 18,93.0,Model A,2014,438000.0,17,"432A, SENGKANG WEST WAY",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,212C,COMPASSVALE DR,07 TO 09,95.0,Premium Apartment,2012,440000.0,8,"212C, COMPASSVALE DR",2018,8,4 ROOM Premium Apartment
2018-08,SENGKANG,4 ROOM,430C,FERNVALE LINK,13 TO 15,92.0,Model A,2015,440888.0,14,"430C, FERNVALE LINK",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,272B,SENGKANG CTRL,01 TO 03,90.0,Premium Apartment,2009,445000.0,2,"272B, SENGKANG CTRL",2018,8,4 ROOM Premium Apartment
2018-08,SENGKANG,4 ROOM,211A,COMPASSVALE LANE,10 TO 12,93.0,Model A,2013,445000.0,11,"211A, COMPASSVALE LANE",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,433B,SENGKANG WEST WAY,22 TO 24,93.0,Model A,2014,450000.0,23,"433B, SENGKANG WEST WAY",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,430A,FERNVALE LINK,22 TO 24,92.0,Model A,2015,450800.0,23,"430A, FERNVALE LINK",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,210B,COMPASSVALE LANE,13 TO 15,95.0,Model A,2013,455000.0,14,"210B, COMPASSVALE LANE",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,433B,SENGKANG WEST WAY,25 TO 27,93.0,Model A,2014,455000.0,26,"433B, SENGKANG WEST WAY",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,212A,COMPASSVALE DR,13 TO 15,100.0,Premium Apartment,2012,460000.0,14,"212A, COMPASSVALE DR",2018,8,4 ROOM Premium Apartment
2018-08,SENGKANG,4 ROOM,269B,COMPASSVALE LINK,07 TO 09,90.0,Premium Apartment,2006,460000.0,8,"269B, COMPASSVALE LINK",2018,8,4 ROOM Premium Apartment
2018-08,SENGKANG,4 ROOM,432A,SENGKANG WEST WAY,19 TO 21,93.0,Model A,2014,460000.0,20,"432A, SENGKANG WEST WAY",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,210A,COMPASSVALE LANE,16 TO 18,97.0,Model A,2013,460000.0,17,"210A, COMPASSVALE LANE",2018,8,4 ROOM Model A
2018-08,SENGKANG,4 ROOM,264C,COMPASSVALE BOW,04 TO 06,92.0,Premium Apartment,2008,470000.0,5,"264C, COMPASSVALE BOW",2018,8,4 ROOM Premium Apartment
2018-08,SENGKANG,4 ROOM,269C,COMPASSVALE LINK,13 TO 15,90.0,Premium Apartment,2006,480000.0,14,"269C, COMPASSVALE LINK",2018,8,4 ROOM Premium Apartment
2018-08,SENGKANG,4 ROOM,435C,FERNVALE RD,19 TO 21,94.0,Premium Apartment,2013,480000.0,20,"435C, FERNVALE RD",2018,8,4 ROOM Premium Apartment
2018-08,SENGKANG,4 ROOM,273C,COMPASSVALE LINK,01 TO 03,90.0,Premium Apartment,2009,487000.0,2,"273C, COMPASSVALE LINK",2018,8,4 ROOM Premium Apartment
2018-08,SENGKANG,4 ROOM,271A,SENGKANG CTRL,16 TO 18,93.0,Premium Apartment,2010,500000.0,17,"271A, SENGKANG CTRL",2018,8,4 ROOM Premium Apartment
2018-08,SENGKANG,4 ROOM,265A,COMPASSVALE LINK,07 TO 09,92.0,Premium Apartment,2008,503000.0,8,"265A, COMPASSVALE LINK",2018,8,4 ROOM Premium Apartment
2018-08,SENGKANG,4 ROOM,270A,SENGKANG CTRL,07 TO 09,93.0,Premium Apartment,2010,515000.0,8,"270A, SENGKANG CTRL",2018,8,4 ROOM Premium Apartment
2018-08,SENGKANG,4 ROOM,271A,SENGKANG CTRL,10 TO 12,93.0,Premium Apartment,2010,515000.0,11,"271A, SENGKANG CTRL",2018,8,4 ROOM Premium Apartment
2018-08,SENGKANG,4 ROOM,277A,COMPASSVALE LINK,01 TO 03,92.0,Premium Apartment,2009,518000.0,2,"277A, COMPASSVALE LINK",2018,8,4 ROOM Premium Apartment
2018-08,SENGKANG,4 ROOM,266B,COMPASSVALE BOW,16 TO 18,92.0,Premium Apartment,2007,519000.0,17,"266B, COMPASSVALE BOW",2018,8,4 ROOM Premium Apartment
2018-08,SENGKANG,4 ROOM,275C,COMPASSVALE LINK,04 TO 06,92.0,Premium Apartment,2009,520000.0,5,"275C, COMPASSVALE LINK",2018,8,4 ROOM Premium Apartment
2018-08,SENGKANG,4 ROOM,277D,COMPASSVALE LINK,04 TO 06,90.0,Premium Apartment,2009,540888.0,5,"277D, COMPASSVALE LINK",2018,8,4 ROOM Premium Apartment
2018-08,SENGKANG,4 ROOM,273A,COMPASSVALE LINK,13 TO 15,90.0,Premium Apartment,2009,566000.0,14,"273A, COMPASSVALE LINK",2018,8,4 ROOM Premium Apartment
2018-08,SENGKANG,4 ROOM,264E,COMPASSVALE BOW,16 TO 18,92.0,Premium Apartment,2008,570000.0,17,"264E, COMPASSVALE BOW",2018,8,4 ROOM Premium Apartment
2018-08,SENGKANG,5 ROOM,309B,ANCHORVALE RD,01 TO 03,112.0,Premium Apartment,2002,360000.0,2,"309B, ANCHORVALE RD",2018,8,5 ROOM Premium Apartment
2018-08,SENGKANG,5 ROOM,122A,SENGKANG EAST WAY,01 TO 03,109.0,Improved,2000,375000.0,2,"122A, SENGKANG EAST WAY",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,304B,ANCHORVALE LINK,01 TO 03,110.0,Improved,2001,380000.0,2,"304B, ANCHORVALE LINK",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,296C,COMPASSVALE CRES,13 TO 15,110.0,Improved,2002,390000.0,14,"296C, COMPASSVALE CRES",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,291D,COMPASSVALE ST,04 TO 06,110.0,Improved,2001,390000.0,5,"291D, COMPASSVALE ST",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,158B,RIVERVALE CRES,07 TO 09,112.0,Premium Apartment,2003,397000.0,8,"158B, RIVERVALE CRES",2018,8,5 ROOM Premium Apartment
2018-08,SENGKANG,5 ROOM,291A,COMPASSVALE ST,01 TO 03,110.0,Improved,2001,398000.0,2,"291A, COMPASSVALE ST",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,309C,ANCHORVALE RD,04 TO 06,112.0,Premium Apartment,2002,400000.0,5,"309C, ANCHORVALE RD",2018,8,5 ROOM Premium Apartment
2018-08,SENGKANG,5 ROOM,121A,RIVERVALE DR,13 TO 15,110.0,Improved,2000,408000.0,14,"121A, RIVERVALE DR",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,403D,FERNVALE LANE,04 TO 06,114.0,Premium Apartment,2004,410000.0,5,"403D, FERNVALE LANE",2018,8,5 ROOM Premium Apartment
2018-08,SENGKANG,5 ROOM,121A,RIVERVALE DR,13 TO 15,110.0,Improved,2000,410000.0,14,"121A, RIVERVALE DR",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,121A,RIVERVALE DR,13 TO 15,110.0,Improved,2000,410000.0,14,"121A, RIVERVALE DR",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,308A,ANCHORVALE RD,04 TO 06,110.0,Improved,2002,410888.0,5,"308A, ANCHORVALE RD",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,191B,RIVERVALE DR,13 TO 15,115.0,Improved,2000,415000.0,14,"191B, RIVERVALE DR",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,314C,ANCHORVALE LINK,04 TO 06,110.0,Premium Apartment,2003,418000.0,5,"314C, ANCHORVALE LINK",2018,8,5 ROOM Premium Apartment
2018-08,SENGKANG,5 ROOM,404B,FERNVALE LANE,16 TO 18,114.0,Premium Apartment,2004,420000.0,17,"404B, FERNVALE LANE",2018,8,5 ROOM Premium Apartment
2018-08,SENGKANG,5 ROOM,124,RIVERVALE DR,07 TO 09,120.0,Improved,1999,420000.0,8,"124, RIVERVALE DR",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,132,RIVERVALE ST,13 TO 15,121.0,Improved,1999,420000.0,14,"132, RIVERVALE ST",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,305B,ANCHORVALE LINK,13 TO 15,110.0,Improved,2001,425000.0,14,"305B, ANCHORVALE LINK",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,193,RIVERVALE DR,16 TO 18,111.0,Improved,2001,425000.0,17,"193, RIVERVALE DR",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,312B,ANCHORVALE LANE,13 TO 15,111.0,Premium Apartment,2002,425000.0,14,"312B, ANCHORVALE LANE",2018,8,5 ROOM Premium Apartment
2018-08,SENGKANG,5 ROOM,403B,FERNVALE LANE,04 TO 06,111.0,Premium Apartment,2004,426000.0,5,"403B, FERNVALE LANE",2018,8,5 ROOM Premium Apartment
2018-08,SENGKANG,5 ROOM,306A,ANCHORVALE LINK,10 TO 12,110.0,Improved,2002,428000.0,11,"306A, ANCHORVALE LINK",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,290B,COMPASSVALE CRES,13 TO 15,110.0,Improved,2001,430000.0,14,"290B, COMPASSVALE CRES",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,116C,RIVERVALE DR,13 TO 15,115.0,Improved,2000,430000.0,14,"116C, RIVERVALE DR",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,124A,RIVERVALE DR,07 TO 09,120.0,Improved,1999,433000.0,8,"124A, RIVERVALE DR",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,403A,FERNVALE LANE,16 TO 18,112.0,Premium Apartment,2004,445000.0,17,"403A, FERNVALE LANE",2018,8,5 ROOM Premium Apartment
2018-08,SENGKANG,5 ROOM,101,RIVERVALE WALK,07 TO 09,120.0,Improved,1999,445000.0,8,"101, RIVERVALE WALK",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,200A,SENGKANG EAST RD,04 TO 06,110.0,Improved,2001,448000.0,5,"200A, SENGKANG EAST RD",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,314A,ANCHORVALE LINK,07 TO 09,110.0,Premium Apartment,2003,450000.0,8,"314A, ANCHORVALE LINK",2018,8,5 ROOM Premium Apartment
2018-08,SENGKANG,5 ROOM,299A,COMPASSVALE ST,13 TO 15,114.0,Premium Apartment,2001,450000.0,14,"299A, COMPASSVALE ST",2018,8,5 ROOM Premium Apartment
2018-08,SENGKANG,5 ROOM,253,COMPASSVALE ST,07 TO 09,116.0,Improved,2000,455000.0,8,"253, COMPASSVALE ST",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,314B,ANCHORVALE LINK,07 TO 09,110.0,Premium Apartment,2003,458000.0,8,"314B, ANCHORVALE LINK",2018,8,5 ROOM Premium Apartment
2018-08,SENGKANG,5 ROOM,114,RIVERVALE WALK,13 TO 15,122.0,Improved,1998,458888.0,14,"114, RIVERVALE WALK",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,122A,SENGKANG EAST WAY,13 TO 15,110.0,Improved,2000,465000.0,14,"122A, SENGKANG EAST WAY",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,262A,COMPASSVALE ST,10 TO 12,110.0,Improved,2001,480000.0,11,"262A, COMPASSVALE ST",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,323C,SENGKANG EAST WAY,04 TO 06,110.0,Improved,2003,480000.0,5,"323C, SENGKANG EAST WAY",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,323C,SENGKANG EAST WAY,07 TO 09,110.0,Improved,2003,498000.0,8,"323C, SENGKANG EAST WAY",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,258C,COMPASSVALE RD,07 TO 09,110.0,Improved,2001,500000.0,8,"258C, COMPASSVALE RD",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,262A,COMPASSVALE ST,07 TO 09,110.0,Improved,2001,500000.0,8,"262A, COMPASSVALE ST",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,409B,FERNVALE RD,19 TO 21,115.0,Premium Apartment,2004,500000.0,20,"409B, FERNVALE RD",2018,8,5 ROOM Premium Apartment
2018-08,SENGKANG,5 ROOM,203A,COMPASSVALE RD,13 TO 15,110.0,Improved,2000,503000.0,14,"203A, COMPASSVALE RD",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,262A,COMPASSVALE ST,04 TO 06,110.0,Improved,2001,505000.0,5,"262A, COMPASSVALE ST",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,430A,FERNVALE LINK,04 TO 06,112.0,Improved,2015,510000.0,5,"430A, FERNVALE LINK",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,430A,FERNVALE LINK,04 TO 06,112.0,Improved,2015,516000.0,5,"430A, FERNVALE LINK",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,260A,SENGKANG EAST WAY,13 TO 15,110.0,Improved,2001,525000.0,14,"260A, SENGKANG EAST WAY",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,430A,FERNVALE LINK,13 TO 15,112.0,Improved,2015,535000.0,14,"430A, FERNVALE LINK",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,260A,SENGKANG EAST WAY,10 TO 12,110.0,Improved,2001,540000.0,11,"260A, SENGKANG EAST WAY",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,433B,SENGKANG WEST WAY,13 TO 15,113.0,Improved,2014,555000.0,14,"433B, SENGKANG WEST WAY",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,430A,FERNVALE LINK,07 TO 09,112.0,Improved,2015,555000.0,8,"430A, FERNVALE LINK",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,267B,COMPASSVALE LINK,10 TO 12,111.0,Premium Apartment,2006,560000.0,11,"267B, COMPASSVALE LINK",2018,8,5 ROOM Premium Apartment
2018-08,SENGKANG,5 ROOM,433B,SENGKANG WEST WAY,13 TO 15,113.0,Improved,2014,568000.0,14,"433B, SENGKANG WEST WAY",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,430A,FERNVALE LINK,13 TO 15,112.0,Improved,2015,570000.0,14,"430A, FERNVALE LINK",2018,8,5 ROOM Improved
2018-08,SENGKANG,5 ROOM,430A,FERNVALE LINK,19 TO 21,115.0,Improved,2015,589000.0,20,"430A, FERNVALE LINK",2018,8,5 ROOM Improved
2018-08,SENGKANG,EXECUTIVE,116B,RIVERVALE DR,01 TO 03,129.0,Apartment,2000,488000.0,2,"116B, RIVERVALE DR",2018,8,EXECUTIVE Apartment
2018-08,SENGKANG,EXECUTIVE,250C,COMPASSVALE ST,01 TO 03,130.0,Apartment,2000,515000.0,2,"250C, COMPASSVALE ST",2018,8,EXECUTIVE Apartment
2018-08,SENGKANG,EXECUTIVE,306B,ANCHORVALE LINK,04 TO 06,125.0,Apartment,2001,518000.0,5,"306B, ANCHORVALE LINK",2018,8,EXECUTIVE Apartment
2018-08,SENGKANG,EXECUTIVE,298C,COMPASSVALE ST,04 TO 06,134.0,Premium Apartment,2001,540000.0,5,"298C, COMPASSVALE ST",2018,8,EXECUTIVE Premium Apartment
2018-08,SENGKANG,EXECUTIVE,250C,COMPASSVALE ST,10 TO 12,131.0,Apartment,2000,550000.0,11,"250C, COMPASSVALE ST",2018,8,EXECUTIVE Apartment
2018-08,SENGKANG,EXECUTIVE,302D,ANCHORVALE LINK,07 TO 09,130.0,Apartment,2001,555888.0,8,"302D, ANCHORVALE LINK",2018,8,EXECUTIVE Apartment
2018-08,SENGKANG,EXECUTIVE,302D,ANCHORVALE LINK,10 TO 12,130.0,Apartment,2001,563000.0,11,"302D, ANCHORVALE LINK",2018,8,EXECUTIVE Apartment
2018-08,SENGKANG,EXECUTIVE,250B,COMPASSVALE ST,04 TO 06,131.0,Apartment,2000,570000.0,5,"250B, COMPASSVALE ST",2018,8,EXECUTIVE Apartment
2018-08,SENGKANG,EXECUTIVE,102,RIVERVALE WALK,13 TO 15,144.0,Apartment,1999,583000.0,14,"102, RIVERVALE WALK",2018,8,EXECUTIVE Apartment
2018-08,SENGKANG,EXECUTIVE,103,RIVERVALE WALK,04 TO 06,140.0,Apartment,1999,588000.0,5,"103, RIVERVALE WALK",2018,8,EXECUTIVE Apartment
2018-08,SENGKANG,EXECUTIVE,202A,COMPASSVALE DR,04 TO 06,130.0,Apartment,2001,600000.0,5,"202A, COMPASSVALE DR",2018,8,EXECUTIVE Apartment
2018-08,SENGKANG,EXECUTIVE,205B,COMPASSVALE LANE,04 TO 06,144.0,Apartment,1999,617000.0,5,"205B, COMPASSVALE LANE",2018,8,EXECUTIVE Apartment
2018-08,SENGKANG,EXECUTIVE,138,RIVERVALE ST,16 TO 18,142.0,Apartment,1999,618000.0,17,"138, RIVERVALE ST",2018,8,EXECUTIVE Apartment
2018-08,SENGKANG,EXECUTIVE,226C,COMPASSVALE WALK,10 TO 12,135.0,Apartment,1999,618000.0,11,"226C, COMPASSVALE WALK",2018,8,EXECUTIVE Apartment
2018-08,SERANGOON,3 ROOM,113,SERANGOON NTH AVE 1,01 TO 03,72.0,New Generation,1985,255000.0,2,"113, SERANGOON NTH AVE 1",2018,8,3 ROOM New Generation
2018-08,SERANGOON,3 ROOM,302,SERANGOON AVE 2,01 TO 03,60.0,Improved,1985,263000.0,2,"302, SERANGOON AVE 2",2018,8,3 ROOM Improved
2018-08,SERANGOON,3 ROOM,302,SERANGOON AVE 2,04 TO 06,60.0,Improved,1985,300000.0,5,"302, SERANGOON AVE 2",2018,8,3 ROOM Improved
2018-08,SERANGOON,3 ROOM,222,SERANGOON AVE 4,07 TO 09,67.0,New Generation,1985,301000.0,8,"222, SERANGOON AVE 4",2018,8,3 ROOM New Generation
2018-08,SERANGOON,3 ROOM,2,LOR LEW LIAN,04 TO 06,64.0,Improved,1983,305000.0,5,"2, LOR LEW LIAN",2018,8,3 ROOM Improved
2018-08,SERANGOON,3 ROOM,227,SERANGOON AVE 4,04 TO 06,71.0,New Generation,1984,305000.0,5,"227, SERANGOON AVE 4",2018,8,3 ROOM New Generation
2018-08,SERANGOON,3 ROOM,3,LOR LEW LIAN,13 TO 15,64.0,Improved,1978,335000.0,14,"3, LOR LEW LIAN",2018,8,3 ROOM Improved
2018-08,SERANGOON,3 ROOM,303,SERANGOON AVE 2,10 TO 12,60.0,Improved,1984,370000.0,11,"303, SERANGOON AVE 2",2018,8,3 ROOM Improved
2018-08,SERANGOON,4 ROOM,145,SERANGOON NTH AVE 1,01 TO 03,83.0,Simplified,1986,295000.0,2,"145, SERANGOON NTH AVE 1",2018,8,4 ROOM Simplified
2018-08,SERANGOON,4 ROOM,115,SERANGOON NTH AVE 1,01 TO 03,93.0,New Generation,1985,338800.0,2,"115, SERANGOON NTH AVE 1",2018,8,4 ROOM New Generation
2018-08,SERANGOON,4 ROOM,117,SERANGOON NTH AVE 1,04 TO 06,99.0,New Generation,1985,350000.0,5,"117, SERANGOON NTH AVE 1",2018,8,4 ROOM New Generation
2018-08,SERANGOON,4 ROOM,545,SERANGOON NTH AVE 3,01 TO 03,100.0,Model A,1997,365000.0,2,"545, SERANGOON NTH AVE 3",2018,8,4 ROOM Model A
2018-08,SERANGOON,4 ROOM,529,SERANGOON NTH AVE 4,01 TO 03,110.0,Model A,1992,390000.0,2,"529, SERANGOON NTH AVE 4",2018,8,4 ROOM Model A
2018-08,SERANGOON,4 ROOM,541,SERANGOON NTH AVE 4,10 TO 12,104.0,Model A,1992,391000.0,11,"541, SERANGOON NTH AVE 4",2018,8,4 ROOM Model A
2018-08,SERANGOON,4 ROOM,140,SERANGOON NTH AVE 2,04 TO 06,107.0,Model A,1989,395000.0,5,"140, SERANGOON NTH AVE 2",2018,8,4 ROOM Model A
2018-08,SERANGOON,4 ROOM,234,SERANGOON AVE 3,04 TO 06,84.0,Simplified,1985,415000.0,5,"234, SERANGOON AVE 3",2018,8,4 ROOM Simplified
2018-08,SERANGOON,4 ROOM,141,SERANGOON NTH AVE 2,04 TO 06,103.0,Model A,1989,420000.0,5,"141, SERANGOON NTH AVE 2",2018,8,4 ROOM Model A
2018-08,SERANGOON,4 ROOM,236,SERANGOON AVE 3,07 TO 09,84.0,Simplified,1985,425000.0,8,"236, SERANGOON AVE 3",2018,8,4 ROOM Simplified
2018-08,SERANGOON,4 ROOM,307,SERANGOON AVE 2,04 TO 06,91.0,New Generation,1985,465000.0,5,"307, SERANGOON AVE 2",2018,8,4 ROOM New Generation
2018-08,SERANGOON,4 ROOM,6,LOR LEW LIAN,04 TO 06,98.0,New Generation,1978,478000.0,5,"6, LOR LEW LIAN",2018,8,4 ROOM New Generation
2018-08,SERANGOON,4 ROOM,229,SERANGOON AVE 4,13 TO 15,91.0,New Generation,1984,480000.0,14,"229, SERANGOON AVE 4",2018,8,4 ROOM New Generation
