Tranc_YearMonth,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,Tranc_Year
2016-04,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,10 TO 12,65.0,Improved,1974,320000.0,2016
2016-04,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,16 TO 18,65.0,Improved,1974,330000.0,2016
2016-04,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,16 TO 18,65.0,Improved,1974,345888.0,2016
2016-04,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,07 TO 09,65.0,Improved,1974,350000.0,2016
2016-04,KALLANG/WHAMPOA,5 ROOM,54,GEYLANG BAHRU,22 TO 24,120.0,Standard,1974,620000.0,2016
2016-04,KALLANG/WHAMPOA,5 ROOM,54,GEYLANG BAHRU,19 TO 21,117.0,Standard,1974,625000.0,2016
2016-05,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,01 TO 03,65.0,Improved,1974,263000.0,2016
2016-05,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,04 TO 06,65.0,Improved,1974,285000.0,2016
2016-05,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,10 TO 12,65.0,Improved,1974,316000.0,2016
2016-05,KALLANG/WHAMPOA,3 ROOM,47,BENDEMEER RD,10 TO 12,65.0,Improved,1974,350000.0,2016
2016-05,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,16 TO 18,65.0,Improved,1974,354000.0,2016
2016-05,KALLANG/WHAMPOA,4 ROOM,49,WHAMPOA STH,01 TO 03,87.0,Improved,1974,388000.0,2016
2016-05,KALLANG/WHAMPOA,4 ROOM,83,WHAMPOA DR,19 TO 21,91.0,Improved,1974,420000.0,2016
2016-05,KALLANG/WHAMPOA,5 ROOM,54,GEYLANG BAHRU,07 TO 09,117.0,Standard,1974,615000.0,2016
2016-06,KALLANG/WHAMPOA,3 ROOM,86,WHAMPOA DR,13 TO 15,66.0,Improved,1974,279000.0,2016
2016-06,KALLANG/WHAMPOA,3 ROOM,93,WHAMPOA DR,01 TO 03,65.0,Improved,1974,288000.0,2016
2016-06,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,10 TO 12,65.0,Improved,1974,308000.0,2016
2016-06,KALLANG/WHAMPOA,3 ROOM,66,KALLANG BAHRU,01 TO 03,65.0,Improved,1974,328000.0,2016
2016-06,KALLANG/WHAMPOA,3 ROOM,11,UPP BOON KENG RD,13 TO 15,65.0,Improved,1974,340000.0,2016
2016-06,KALLANG/WHAMPOA,3 ROOM,11,UPP BOON KENG RD,04 TO 06,65.0,Improved,1974,370000.0,2016
2016-06,KALLANG/WHAMPOA,4 ROOM,84,WHAMPOA DR,04 TO 06,91.0,Improved,1974,400000.0,2016
2016-06,KALLANG/WHAMPOA,4 ROOM,100,WHAMPOA DR,04 TO 06,91.0,Improved,1974,405000.0,2016
2016-06,KALLANG/WHAMPOA,5 ROOM,53,GEYLANG BAHRU,13 TO 15,120.0,Standard,1974,635000.0,2016
2016-07,KALLANG/WHAMPOA,3 ROOM,73,GEYLANG BAHRU,01 TO 03,59.0,Improved,1974,270000.0,2016
2016-07,KALLANG/WHAMPOA,3 ROOM,47,BENDEMEER RD,01 TO 03,65.0,Improved,1974,300000.0,2016
2016-07,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,13 TO 15,65.0,Improved,1974,328000.0,2016
2016-07,KALLANG/WHAMPOA,3 ROOM,72,GEYLANG BAHRU,01 TO 03,70.0,Improved,1974,330000.0,2016
2016-07,KALLANG/WHAMPOA,4 ROOM,84,WHAMPOA DR,16 TO 18,91.0,Improved,1974,433000.0,2016
2016-08,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,10 TO 12,65.0,Improved,1974,275000.0,2016
2016-08,KALLANG/WHAMPOA,3 ROOM,82,WHAMPOA DR,04 TO 06,66.0,Improved,1974,278000.0,2016
2016-08,KALLANG/WHAMPOA,3 ROOM,93,WHAMPOA DR,07 TO 09,76.0,Improved,1974,298000.0,2016
2016-08,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,10 TO 12,65.0,Improved,1974,300000.0,2016
2016-08,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,07 TO 09,65.0,Improved,1974,313000.0,2016
2016-08,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,07 TO 09,65.0,Improved,1974,315000.0,2016
2016-08,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,16 TO 18,65.0,Improved,1974,320000.0,2016
2016-08,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,16 TO 18,65.0,Improved,1974,321000.0,2016
2016-08,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,13 TO 15,65.0,Improved,1974,330000.0,2016
2016-08,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,13 TO 15,65.0,Improved,1974,333000.0,2016
2016-08,KALLANG/WHAMPOA,3 ROOM,11,UPP BOON KENG RD,07 TO 09,65.0,Improved,1974,360000.0,2016
2016-08,KALLANG/WHAMPOA,4 ROOM,22,BOON KENG RD,07 TO 09,89.0,Improved,1974,492000.0,2016
2016-09,KALLANG/WHAMPOA,3 ROOM,85,WHAMPOA DR,07 TO 09,65.0,Improved,1974,264000.0,2016
2016-09,KALLANG/WHAMPOA,3 ROOM,85,WHAMPOA DR,07 TO 09,65.0,Improved,1974,278000.0,2016
2016-09,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,01 TO 03,65.0,Improved,1974,285000.0,2016
2016-09,KALLANG/WHAMPOA,3 ROOM,72,GEYLANG BAHRU,04 TO 06,59.0,Improved,1974,286000.0,2016
2016-09,KALLANG/WHAMPOA,3 ROOM,82,WHAMPOA DR,04 TO 06,66.0,Improved,1974,290000.0,2016
2016-09,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,10 TO 12,65.0,Improved,1974,325000.0,2016
2016-09,KALLANG/WHAMPOA,3 ROOM,63,KALLANG BAHRU,07 TO 09,76.0,Improved,1974,377000.0,2016
2016-09,KALLANG/WHAMPOA,4 ROOM,99,WHAMPOA DR,01 TO 03,91.0,Improved,1974,408000.0,2016
2016-09,KALLANG/WHAMPOA,4 ROOM,95,WHAMPOA DR,19 TO 21,91.0,Improved,1974,438000.0,2016
2016-09,KALLANG/WHAMPOA,5 ROOM,54,GEYLANG BAHRU,22 TO 24,117.0,Standard,1974,618000.0,2016
2016-09,KALLANG/WHAMPOA,5 ROOM,55,GEYLANG BAHRU,13 TO 15,117.0,Standard,1974,635000.0,2016
2016-10,KALLANG/WHAMPOA,3 ROOM,66,KALLANG BAHRU,04 TO 06,65.0,Improved,1974,295000.0,2016
2016-10,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,10 TO 12,65.0,Improved,1974,305000.0,2016
2016-10,KALLANG/WHAMPOA,3 ROOM,11,UPP BOON KENG RD,04 TO 06,65.0,Improved,1974,315000.0,2016
2016-10,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,10 TO 12,76.0,Improved,1974,330000.0,2016
2016-11,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,04 TO 06,65.0,Improved,1974,245000.0,2016
2016-11,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,07 TO 09,65.0,Improved,1974,265000.0,2016
2016-11,KALLANG/WHAMPOA,3 ROOM,82,WHAMPOA DR,01 TO 03,66.0,Improved,1974,273000.0,2016
2016-11,KALLANG/WHAMPOA,3 ROOM,47,BENDEMEER RD,04 TO 06,65.0,Improved,1974,284000.0,2016
2016-11,KALLANG/WHAMPOA,3 ROOM,82,WHAMPOA DR,07 TO 09,66.0,Improved,1974,290000.0,2016
2016-11,KALLANG/WHAMPOA,3 ROOM,66,KALLANG BAHRU,04 TO 06,77.0,Improved,1974,358000.0,2016
2016-11,KALLANG/WHAMPOA,3 ROOM,63,KALLANG BAHRU,01 TO 03,76.0,Improved,1974,360000.0,2016
2016-11,KALLANG/WHAMPOA,4 ROOM,22,BOON KENG RD,01 TO 03,88.0,Improved,1974,485000.0,2016
2016-12,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,13 TO 15,65.0,Improved,1974,323000.0,2016
2016-12,KALLANG/WHAMPOA,3 ROOM,73,GEYLANG BAHRU,04 TO 06,59.0,Improved,1974,292000.0,2016
2016-12,KALLANG/WHAMPOA,3 ROOM,73,GEYLANG BAHRU,10 TO 12,59.0,Improved,1974,286500.0,2016
2016-12,KALLANG/WHAMPOA,3 ROOM,82,WHAMPOA DR,04 TO 06,66.0,Improved,1974,291000.0,2016
2016-12,KALLANG/WHAMPOA,4 ROOM,101,WHAMPOA DR,13 TO 15,91.0,Improved,1974,400000.0,2016
2016-12,KALLANG/WHAMPOA,4 ROOM,96,WHAMPOA DR,01 TO 03,91.0,Improved,1974,390000.0,2016
2016-12,KALLANG/WHAMPOA,5 ROOM,54,GEYLANG BAHRU,16 TO 18,117.0,Standard,1974,615000.0,2016
2017-01,KALLANG/WHAMPOA,3 ROOM,67,KALLANG BAHRU,04 TO 06,65.0,Improved,1974,292000.0,2017
2017-01,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,16 TO 18,65.0,Improved,1974,333000.0,2017
2017-01,KALLANG/WHAMPOA,3 ROOM,11,UPP BOON KENG RD,10 TO 12,65.0,Improved,1974,342000.0,2017
2017-01,KALLANG/WHAMPOA,4 ROOM,95,WHAMPOA DR,07 TO 09,91.0,Improved,1974,405000.0,2017
2017-01,KALLANG/WHAMPOA,5 ROOM,55,GEYLANG BAHRU,19 TO 21,117.0,Standard,1974,628000.0,2017
2017-02,KALLANG/WHAMPOA,3 ROOM,85,WHAMPOA DR,10 TO 12,65.0,Improved,1974,258000.0,2017
2017-02,KALLANG/WHAMPOA,3 ROOM,73,GEYLANG BAHRU,10 TO 12,59.0,Improved,1974,260000.0,2017
2017-02,KALLANG/WHAMPOA,3 ROOM,86,WHAMPOA DR,04 TO 06,77.0,Improved,1974,310000.0,2017
2017-02,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,10 TO 12,65.0,Improved,1974,317500.0,2017
2017-02,KALLANG/WHAMPOA,3 ROOM,11,UPP BOON KENG RD,01 TO 03,65.0,Improved,1974,335000.0,2017
2017-02,KALLANG/WHAMPOA,3 ROOM,11,UPP BOON KENG RD,10 TO 12,65.0,Improved,1974,345000.0,2017
2017-02,KALLANG/WHAMPOA,4 ROOM,99,WHAMPOA DR,16 TO 18,91.0,Improved,1974,410000.0,2017
2017-03,KALLANG/WHAMPOA,3 ROOM,85,WHAMPOA DR,10 TO 12,65.0,Improved,1974,260000.0,2017
2017-03,KALLANG/WHAMPOA,3 ROOM,73,GEYLANG BAHRU,04 TO 06,59.0,Improved,1974,270000.0,2017
2017-03,KALLANG/WHAMPOA,3 ROOM,67,KALLANG BAHRU,04 TO 06,65.0,Improved,1974,285000.0,2017
2017-03,KALLANG/WHAMPOA,3 ROOM,72,GEYLANG BAHRU,07 TO 09,59.0,Improved,1974,286000.0,2017
2017-03,KALLANG/WHAMPOA,3 ROOM,72,GEYLANG BAHRU,07 TO 09,59.0,Improved,1974,295000.0,2017
2017-03,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,16 TO 18,65.0,Improved,1974,296600.0,2017
2017-03,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,01 TO 03,76.0,Improved,1974,308000.0,2017
2017-03,KALLANG/WHAMPOA,3 ROOM,86,WHAMPOA DR,13 TO 15,66.0,Improved,1974,310000.0,2017
2017-03,KALLANG/WHAMPOA,3 ROOM,73,GEYLANG BAHRU,13 TO 15,70.0,Improved,1974,335000.0,2017
2017-03,KALLANG/WHAMPOA,4 ROOM,94,WHAMPOA DR,10 TO 12,91.0,Improved,1974,378000.0,2017
2017-03,KALLANG/WHAMPOA,4 ROOM,83,WHAMPOA DR,04 TO 06,91.0,Improved,1974,404000.0,2017
2017-03,KALLANG/WHAMPOA,4 ROOM,22,BOON KENG RD,10 TO 12,88.0,Improved,1974,435000.0,2017
2017-03,KALLANG/WHAMPOA,4 ROOM,22,BOON KENG RD,04 TO 06,87.0,Improved,1974,508000.0,2017
2017-03,KALLANG/WHAMPOA,5 ROOM,56,GEYLANG BAHRU,16 TO 18,117.0,Standard,1974,607000.0,2017
2017-04,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,01 TO 03,65.0,Improved,1974,238000.0,2017
2017-04,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,07 TO 09,65.0,Improved,1974,260000.0,2017
2017-04,KALLANG/WHAMPOA,3 ROOM,72,GEYLANG BAHRU,04 TO 06,59.0,Improved,1974,265000.0,2017
2017-04,KALLANG/WHAMPOA,3 ROOM,47,BENDEMEER RD,07 TO 09,65.0,Improved,1974,275000.0,2017
2017-04,KALLANG/WHAMPOA,3 ROOM,73,GEYLANG BAHRU,04 TO 06,70.0,Improved,1974,285000.0,2017
2017-04,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,13 TO 15,65.0,Improved,1974,300000.0,2017
2017-04,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,13 TO 15,65.0,Improved,1974,310000.0,2017
2017-04,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,16 TO 18,65.0,Improved,1974,335000.0,2017
2017-04,KALLANG/WHAMPOA,4 ROOM,96,WHAMPOA DR,07 TO 09,91.0,Improved,1974,380000.0,2017
2017-04,KALLANG/WHAMPOA,4 ROOM,49,WHAMPOA STH,10 TO 12,87.0,Improved,1974,385000.0,2017
2017-04,KALLANG/WHAMPOA,4 ROOM,49,WHAMPOA STH,07 TO 09,87.0,Improved,1974,398000.0,2017
2017-04,KALLANG/WHAMPOA,4 ROOM,49,WHAMPOA STH,13 TO 15,87.0,Improved,1974,419000.0,2017
2017-04,KALLANG/WHAMPOA,5 ROOM,54,GEYLANG BAHRU,10 TO 12,120.0,Standard,1974,635000.0,2017
2017-05,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,04 TO 06,65.0,Improved,1974,225000.0,2017
2017-05,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,10 TO 12,65.0,Improved,1974,243888.0,2017
2017-05,KALLANG/WHAMPOA,3 ROOM,63,KALLANG BAHRU,07 TO 09,65.0,Improved,1974,298000.0,2017
2017-05,KALLANG/WHAMPOA,3 ROOM,11,UPP BOON KENG RD,16 TO 18,75.0,Improved,1974,382000.0,2017
2017-05,KALLANG/WHAMPOA,5 ROOM,53,GEYLANG BAHRU,10 TO 12,117.0,Standard,1974,591000.0,2017
2017-05,KALLANG/WHAMPOA,5 ROOM,11,UPP BOON KENG RD,04 TO 06,130.0,Adjoined flat,1974,615000.0,2017
2017-06,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,04 TO 06,65.0,Improved,1974,240000.0,2017
2017-06,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,13 TO 15,65.0,Improved,1974,243000.0,2017
2017-06,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,07 TO 09,65.0,Improved,1974,255000.0,2017
2017-06,KALLANG/WHAMPOA,3 ROOM,47,BENDEMEER RD,04 TO 06,65.0,Improved,1974,272000.0,2017
2017-06,KALLANG/WHAMPOA,3 ROOM,86,WHAMPOA DR,04 TO 06,66.0,Improved,1974,283000.0,2017
2017-06,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,07 TO 09,65.0,Improved,1974,295000.0,2017
2017-06,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,13 TO 15,65.0,Improved,1974,317000.0,2017
2017-06,KALLANG/WHAMPOA,3 ROOM,66,KALLANG BAHRU,04 TO 06,65.0,Improved,1974,320000.0,2017
2017-06,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,13 TO 15,65.0,Improved,1974,325000.0,2017
2017-06,KALLANG/WHAMPOA,4 ROOM,95,WHAMPOA DR,01 TO 03,91.0,Improved,1974,372000.0,2017
2017-06,KALLANG/WHAMPOA,4 ROOM,84,WHAMPOA DR,10 TO 12,91.0,Improved,1974,385000.0,2017
2017-06,KALLANG/WHAMPOA,4 ROOM,22,BOON KENG RD,07 TO 09,88.0,Improved,1974,530000.0,2017
2017-06,KALLANG/WHAMPOA,5 ROOM,55,GEYLANG BAHRU,19 TO 21,117.0,Standard,1974,628000.0,2017
2017-07,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,16 TO 18,65.0,Improved,1974,268000.0,2017
2017-07,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,04 TO 06,65.0,Improved,1974,270000.0,2017
2017-07,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,13 TO 15,76.0,Improved,1974,323000.0,2017
2017-07,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,13 TO 15,65.0,Improved,1974,333000.0,2017
2017-07,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,01 TO 03,65.0,Improved,1974,340000.0,2017
2017-07,KALLANG/WHAMPOA,4 ROOM,99,WHAMPOA DR,04 TO 06,91.0,Improved,1974,362000.0,2017
2017-07,KALLANG/WHAMPOA,4 ROOM,22,BOON KENG RD,07 TO 09,88.0,Improved,1974,427000.0,2017
2017-07,KALLANG/WHAMPOA,5 ROOM,54,GEYLANG BAHRU,25 TO 27,117.0,Standard,1974,635000.0,2017
2017-08,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,01 TO 03,65.0,Improved,1974,252000.0,2017
2017-08,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,16 TO 18,65.0,Improved,1974,260000.0,2017
2017-08,KALLANG/WHAMPOA,3 ROOM,73,GEYLANG BAHRU,01 TO 03,59.0,Improved,1974,262000.0,2017
2017-08,KALLANG/WHAMPOA,3 ROOM,82,WHAMPOA DR,13 TO 15,66.0,Improved,1974,268000.0,2017
2017-08,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,07 TO 09,65.0,Improved,1974,268000.0,2017
2017-08,KALLANG/WHAMPOA,3 ROOM,47,BENDEMEER RD,07 TO 09,65.0,Improved,1974,270000.0,2017
2017-08,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,01 TO 03,65.0,Improved,1974,275000.0,2017
2017-08,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,13 TO 15,65.0,Improved,1974,280000.0,2017
2017-08,KALLANG/WHAMPOA,3 ROOM,85,WHAMPOA DR,04 TO 06,65.0,Improved,1974,294888.0,2017
2017-08,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,04 TO 06,65.0,Improved,1974,298000.0,2017
2017-08,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,10 TO 12,65.0,Improved,1974,312000.0,2017
2017-08,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,16 TO 18,65.0,Improved,1974,329000.0,2017
2017-08,KALLANG/WHAMPOA,4 ROOM,95,WHAMPOA DR,01 TO 03,91.0,Improved,1974,330000.0,2017
2017-08,KALLANG/WHAMPOA,4 ROOM,99,WHAMPOA DR,19 TO 21,91.0,Improved,1974,410000.0,2017
2017-09,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,01 TO 03,65.0,Improved,1974,249888.0,2017
2017-09,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,16 TO 18,65.0,Improved,1974,308000.0,2017
2017-09,KALLANG/WHAMPOA,3 ROOM,11,UPP BOON KENG RD,10 TO 12,65.0,Improved,1974,360000.0,2017
2017-09,KALLANG/WHAMPOA,4 ROOM,84,WHAMPOA DR,16 TO 18,91.0,Improved,1974,360000.0,2017
2017-09,KALLANG/WHAMPOA,4 ROOM,84,WHAMPOA DR,13 TO 15,91.0,Improved,1974,365000.0,2017
2017-09,KALLANG/WHAMPOA,4 ROOM,96,WHAMPOA DR,10 TO 12,91.0,Improved,1974,375000.0,2017
2017-09,KALLANG/WHAMPOA,4 ROOM,101,WHAMPOA DR,13 TO 15,91.0,Improved,1974,418000.0,2017
2017-10,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,04 TO 06,65.0,Improved,1974,238000.0,2017
2017-10,KALLANG/WHAMPOA,3 ROOM,82,WHAMPOA DR,04 TO 06,66.0,Improved,1974,260000.0,2017
2017-10,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,10 TO 12,65.0,Improved,1974,278000.0,2017
2017-10,KALLANG/WHAMPOA,3 ROOM,72,GEYLANG BAHRU,10 TO 12,59.0,Improved,1974,310000.0,2017
2017-10,KALLANG/WHAMPOA,4 ROOM,49,WHAMPOA STH,01 TO 03,87.0,Improved,1974,335000.0,2017
2017-10,KALLANG/WHAMPOA,4 ROOM,94,WHAMPOA DR,04 TO 06,91.0,Improved,1974,340000.0,2017
2017-10,KALLANG/WHAMPOA,5 ROOM,55,GEYLANG BAHRU,22 TO 24,117.0,Standard,1974,648000.0,2017
2017-11,KALLANG/WHAMPOA,3 ROOM,72,GEYLANG BAHRU,01 TO 03,59.0,Improved,1974,237000.0,2017
2017-11,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,07 TO 09,65.0,Improved,1974,252500.0,2017
2017-11,KALLANG/WHAMPOA,3 ROOM,73,GEYLANG BAHRU,04 TO 06,59.0,Improved,1974,260000.0,2017
2017-11,KALLANG/WHAMPOA,3 ROOM,72,GEYLANG BAHRU,04 TO 06,59.0,Improved,1974,273500.0,2017
2017-11,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,13 TO 15,65.0,Improved,1974,278000.0,2017
2017-11,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,01 TO 03,65.0,Improved,1974,290000.0,2017
2017-11,KALLANG/WHAMPOA,3 ROOM,63,KALLANG BAHRU,10 TO 12,65.0,Improved,1974,305000.0,2017
2017-11,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,04 TO 06,65.0,Improved,1974,308000.0,2017
2017-11,KALLANG/WHAMPOA,3 ROOM,11,UPP BOON KENG RD,07 TO 09,65.0,Improved,1974,340000.0,2017
2017-11,KALLANG/WHAMPOA,4 ROOM,49,WHAMPOA STH,13 TO 15,87.0,Improved,1974,390000.0,2017
2017-11,KALLANG/WHAMPOA,4 ROOM,22,BOON KENG RD,01 TO 03,88.0,Improved,1974,495000.0,2017
2017-12,KALLANG/WHAMPOA,3 ROOM,72,GEYLANG BAHRU,04 TO 06,59.0,Improved,1974,260000.0,2017
2017-12,KALLANG/WHAMPOA,3 ROOM,72,GEYLANG BAHRU,01 TO 03,59.0,Improved,1974,240000.0,2017
2017-12,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,16 TO 18,65.0,Improved,1974,335000.0,2017
2017-12,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,13 TO 15,65.0,Improved,1974,290000.0,2017
2017-12,KALLANG/WHAMPOA,3 ROOM,63,KALLANG BAHRU,10 TO 12,65.0,Improved,1974,270000.0,2017
2017-12,KALLANG/WHAMPOA,3 ROOM,11,UPP BOON KENG RD,04 TO 06,65.0,Improved,1974,360000.0,2017
2017-12,KALLANG/WHAMPOA,3 ROOM,93,WHAMPOA DR,07 TO 09,65.0,Improved,1974,275000.0,2017
2017-12,KALLANG/WHAMPOA,4 ROOM,100,WHAMPOA DR,22 TO 24,91.0,Improved,1974,388888.0,2017
2017-12,KALLANG/WHAMPOA,4 ROOM,95,WHAMPOA DR,04 TO 06,91.0,Improved,1974,375000.0,2017
2017-12,KALLANG/WHAMPOA,4 ROOM,96,WHAMPOA DR,10 TO 12,91.0,Improved,1974,375000.0,2017
2017-12,KALLANG/WHAMPOA,4 ROOM,95,WHAMPOA DR,13 TO 15,91.0,Improved,1974,370000.0,2017
2018-01,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,07 TO 09,65.0,Improved,1974,300000.0,2018
2018-01,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,10 TO 12,65.0,Improved,1974,331000.0,2018
2018-01,KALLANG/WHAMPOA,3 ROOM,11,UPP BOON KENG RD,13 TO 15,65.0,Improved,1974,359000.0,2018
2018-01,KALLANG/WHAMPOA,5 ROOM,53,GEYLANG BAHRU,04 TO 06,120.0,Standard,1974,585000.0,2018
2018-01,KALLANG/WHAMPOA,5 ROOM,54,GEYLANG BAHRU,22 TO 24,117.0,Standard,1974,618000.0,2018
2018-01,KALLANG/WHAMPOA,5 ROOM,55,GEYLANG BAHRU,19 TO 21,117.0,Standard,1974,635000.0,2018
2018-02,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,16 TO 18,65.0,Improved,1974,283000.0,2018
2018-02,KALLANG/WHAMPOA,4 ROOM,95,WHAMPOA DR,10 TO 12,91.0,Improved,1974,419000.0,2018
2018-03,KALLANG/WHAMPOA,3 ROOM,72,GEYLANG BAHRU,07 TO 09,59.0,Improved,1974,275000.0,2018
2018-03,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,13 TO 15,65.0,Improved,1974,280000.0,2018
2018-03,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,04 TO 06,65.0,Improved,1974,285000.0,2018
2018-03,KALLANG/WHAMPOA,3 ROOM,73,GEYLANG BAHRU,10 TO 12,59.0,Improved,1974,285000.0,2018
2018-03,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,16 TO 18,65.0,Improved,1974,310000.0,2018
2018-03,KALLANG/WHAMPOA,4 ROOM,96,WHAMPOA DR,10 TO 12,91.0,Improved,1974,372000.0,2018
2018-03,KALLANG/WHAMPOA,4 ROOM,99,WHAMPOA DR,10 TO 12,91.0,Improved,1974,373000.0,2018
2018-03,KALLANG/WHAMPOA,4 ROOM,96,WHAMPOA DR,19 TO 21,91.0,Improved,1974,394000.0,2018
2018-04,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,04 TO 06,65.0,Improved,1974,247500.0,2018
2018-04,KALLANG/WHAMPOA,3 ROOM,82,WHAMPOA DR,13 TO 15,66.0,Improved,1974,255000.0,2018
2018-04,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,07 TO 09,65.0,Improved,1974,270000.0,2018
2018-04,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,07 TO 09,65.0,Improved,1974,273000.0,2018
2018-04,KALLANG/WHAMPOA,3 ROOM,73,GEYLANG BAHRU,04 TO 06,59.0,Improved,1974,275000.0,2018
2018-04,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,07 TO 09,65.0,Improved,1974,295000.0,2018
2018-04,KALLANG/WHAMPOA,3 ROOM,86,WHAMPOA DR,04 TO 06,66.0,Improved,1974,305000.0,2018
2018-04,KALLANG/WHAMPOA,4 ROOM,99,WHAMPOA DR,13 TO 15,91.0,Improved,1974,395000.0,2018
2018-04,KALLANG/WHAMPOA,4 ROOM,83,WHAMPOA DR,19 TO 21,91.0,Improved,1974,400000.0,2018
2018-04,KALLANG/WHAMPOA,5 ROOM,54,GEYLANG BAHRU,25 TO 27,117.0,Standard,1974,628000.0,2018
2018-04,KALLANG/WHAMPOA,5 ROOM,93,WHAMPOA DR,04 TO 06,151.0,Adjoined flat,1974,655000.0,2018
2018-05,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,10 TO 12,65.0,Improved,1974,268000.0,2018
